pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment,row.sentence_A,row.sentence_B,jaccard_score,Num_words_Sentence_B,Num_words_Sentence_A,difference_in_words
2688,A person is cutting a capsicum into pieces,One person is slicing a clove of garlic into pieces,3.5,NEUTRAL,A person is cutting a capsicum into pieces,One person is slicing a clove of garlic into pieces,0.4166666666666667,10,8,-2
2689,A person is cutting a capsicum into pieces,The person is not slicing a clove of garlic into pieces,3.5,ENTAILMENT,A person is cutting a capsicum into pieces,The person is not slicing a clove of garlic into pieces,0.38461538461538464,11,8,-3
2691,Nobody is cutting a capsicum into pieces,The person is slicing a clove of garlic into pieces,3.1,NEUTRAL,Nobody is cutting a capsicum into pieces,The person is slicing a clove of garlic into pieces,0.3076923076923077,10,7,-3
2692,The person is slicing a clove of garlic into pieces,A person is cutting a capsicum into pieces,3.1,NEUTRAL,The person is slicing a clove of garlic into pieces,A person is cutting a capsicum into pieces,0.4166666666666667,8,10,2
2696,There is no man singing and playing the guitar,The man is singing and playing the guitar,4.0,CONTRADICTION,There is no man singing and playing the guitar,The man is singing and playing the guitar,0.7777777777777778,8,9,1
2701,The man is singing and playing the guitar,A man is playing a guitar,4.3,ENTAILMENT,The man is singing and playing the guitar,A man is playing a guitar,0.5,6,8,2
2702,The person is boiling noodles,A person is boiling noodles,5.0,ENTAILMENT,The person is boiling noodles,A person is boiling noodles,0.6666666666666666,5,5,0
2703,A person is boiling noodles,There is no person boiling noodles,3.8,CONTRADICTION,A person is boiling noodles,There is no person boiling noodles,0.5714285714285714,6,5,-1
2705,A woman is drying noodles,A woman is boiling noodles in water,3.3,NEUTRAL,A woman is drying noodles,A woman is boiling noodles in water,0.5,7,5,-2
2707,A woman is drying noodles,A person is boiling noodles,3.4,NEUTRAL,A woman is drying noodles,A person is boiling noodles,0.42857142857142855,5,5,0
2708,A woman is boiling noodles in water,The person is boiling noodles,4.6,ENTAILMENT,A woman is boiling noodles in water,The person is boiling noodles,0.3333333333333333,5,7,2
2709,There is no person boiling noodles,A woman is boiling noodles in water,2.9,CONTRADICTION,There is no person boiling noodles,A woman is boiling noodles in water,0.3,7,6,-1
2710,A woman is boiling noodles in water,A person is boiling noodles,4.3,ENTAILMENT,A woman is boiling noodles in water,A person is boiling noodles,0.5,5,7,2
2711,A karate practitioner is kicking at another man who is wearing protective boxing gloves,A karate practitioner is kicking at another man who is wearing protective gloves for boxing,4.8,ENTAILMENT,A karate practitioner is kicking at another man who is wearing protective boxing gloves,A karate practitioner is kicking at another man who is wearing protective gloves for boxing,0.9285714285714286,15,14,-1
2713,The man is clumsily kick boxing with a trainer,The man is kick boxing with a trainer,4.5,ENTAILMENT,The man is clumsily kick boxing with a trainer,The man is kick boxing with a trainer,0.8888888888888888,8,9,1
2714,The man is not kick boxing with a trainer,The man is kick boxing with a trainer,3.7,CONTRADICTION,The man is not kick boxing with a trainer,The man is kick boxing with a trainer,0.8888888888888888,8,9,1
2715,The man is kicking a boxing trainer,The man is kick boxing with a trainer,3.65,ENTAILMENT,The man is kicking a boxing trainer,The man is kick boxing with a trainer,0.6666666666666666,8,7,-1
2716,The man is clumsily kick boxing with a trainer,A karate practitioner is kicking at another man who is wearing protective boxing gloves,2.8,NEUTRAL,The man is clumsily kick boxing with a trainer,A karate practitioner is kicking at another man who is wearing protective boxing gloves,0.2222222222222222,14,9,-5
2718,The man is kicking a boxing trainer,A karate practitioner is kicking at another man who is wearing protective boxing gloves,4.2,NEUTRAL,The man is kicking a boxing trainer,A karate practitioner is kicking at another man who is wearing protective boxing gloves,0.3333333333333333,14,7,-7
2724,A woman on a boulder is lying on a blanket and reading a book,A woman on a rock is lying on a blanket and reading a book,4.615,ENTAILMENT,A woman on a boulder is lying on a blanket and reading a book,A woman on a rock is lying on a blanket and reading a book,0.8181818181818182,14,14,0
2728,A seated woman is singing a song and playing the guitar,A woman on a rock is standing and looking around,1.7,NEUTRAL,A seated woman is singing a song and playing the guitar,A woman on a rock is standing and looking around,0.26666666666666666,10,11,1
2730,A woman on a rock is lying on a blanket and reading a book,"A woman, who is seated, is singing a song and playing the guitar",1.8,NEUTRAL,A woman on a rock is lying on a blanket and reading a book,"A woman, who is seated, is singing a song and playing the guitar",0.16666666666666666,13,14,1
2731,A woman on a rock is lying on a blanket and reading a book,There is no seated woman singing a song and playing the guitar,2.1,NEUTRAL,A woman on a rock is lying on a blanket and reading a book,There is no seated woman singing a song and playing the guitar,0.2222222222222222,12,14,2
2734,A man is packing away an acoustic guitar,A man is playing an acoustic guitar,3.6,NEUTRAL,A man is packing away an acoustic guitar,A man is playing an acoustic guitar,0.6666666666666666,7,8,1
2735,The woman is playing a guitar which is electric,The woman is playing an electric guitar,4.8,ENTAILMENT,The woman is playing a guitar which is electric,The woman is playing an electric guitar,0.6666666666666666,7,9,2
2739,The woman is playing an electric guitar,A man is playing a guitar that is acoustic,3.5,NEUTRAL,The woman is playing an electric guitar,A man is playing a guitar that is acoustic,0.2727272727272727,9,7,-2
2741,The woman is playing an electric guitar,A man is playing an acoustic guitar,3.6,NEUTRAL,The woman is playing an electric guitar,A man is playing an acoustic guitar,0.4,7,7,0
2744,The woman is cracking eggs into a bowl,Eggs are being cracked into a bowl by the woman,5.0,ENTAILMENT,The woman is cracking eggs into a bowl,Eggs are being cracked into a bowl by the woman,0.5,10,8,-2
2748,The lady is breaking eggs that are raw into a bowl,The woman is cracking eggs into a bowl,4.4,ENTAILMENT,The lady is breaking eggs that are raw into a bowl,The woman is cracking eggs into a bowl,0.46153846153846156,8,11,3
2751,A soccer player is scoring a goal,A player of soccer is scoring a goal,4.7,ENTAILMENT,A soccer player is scoring a goal,A player of soccer is scoring a goal,0.8571428571428571,8,7,-1
2752,A soccer player is scoring a goal,A soccer player is missing a goal,4.1,NEUTRAL,A soccer player is scoring a goal,A soccer player is missing a goal,0.7142857142857143,7,7,0
2754,Soccer players are kicking a soccer ball into the goal,There are no soccer players kicking a soccer ball into the goal,3.0,CONTRADICTION,Soccer players are kicking a soccer ball into the goal,There are no soccer players kicking a soccer ball into the goal,0.8181818181818182,12,10,-2
2755,Some people who play soccer are kicking a soccer ball into the goal,A soccer player is scoring a goal,4.1,NEUTRAL,Some people who play soccer are kicking a soccer ball into the goal,A soccer player is scoring a goal,0.2,7,13,6
2756,A soccer player is scoring a goal,There are no soccer players kicking a soccer ball into the goal,2.9,CONTRADICTION,A soccer player is scoring a goal,There are no soccer players kicking a soccer ball into the goal,0.21428571428571427,12,7,-5
2757,A player of soccer is scoring a goal,Soccer players are kicking a soccer ball into the goal,4.3,ENTAILMENT,A player of soccer is scoring a goal,Soccer players are kicking a soccer ball into the goal,0.23076923076923078,10,8,-2
2758,Soccer players are kicking a soccer ball into the goal,A soccer player is missing a goal,3.1,NEUTRAL,Soccer players are kicking a soccer ball into the goal,A soccer player is missing a goal,0.25,7,10,3
2761,A man and a woman are eating,A man and a woman are not eating,3.3,CONTRADICTION,A man and a woman are eating,A man and a woman are not eating,0.8571428571428571,8,7,-1
2763,A man and woman are talking,A man and a woman are silent,3.4,CONTRADICTION,A man and woman are talking,A man and a woman are silent,0.7142857142857143,7,6,-1
2764,A man and a woman are eating,A man and a woman are having a conversation,2.8,NEUTRAL,A man and a woman are eating,A man and a woman are having a conversation,0.625,9,7,-2
2765,A man and a woman are silent,A man and a woman are eating,3.3,NEUTRAL,A man and a woman are silent,A man and a woman are eating,0.7142857142857143,7,7,0
2768,A man and a woman are eating,A man and woman are talking,3.4,NEUTRAL,A man and a woman are eating,A man and woman are talking,0.7142857142857143,6,7,1
2770,There is no person pouring olive oil into a pot on the stove,A person is pouring olive oil into a pot on the stove,3.6,CONTRADICTION,There is no person pouring olive oil into a pot on the stove,A person is pouring olive oil into a pot on the stove,0.8461538461538461,12,13,1
2774,A person is pouring olive oil into a pot on the stove,A person is pouring oil for cooking into a pot,4.3,ENTAILMENT,A person is pouring olive oil into a pot on the stove,A person is pouring oil for cooking into a pot,0.5384615384615384,10,12,2
2775,A person is cleaning a pot of cooking oil,A person is pouring olive oil into a pot on the stove,3.1,NEUTRAL,A person is cleaning a pot of cooking oil,A person is pouring olive oil into a pot on the stove,0.35714285714285715,12,9,-3
2776,A person is pouring oil made with olives into a pot on the stove,A person is pouring cooking oil into a pot,4.2,ENTAILMENT,A person is pouring oil made with olives into a pot on the stove,A person is pouring cooking oil into a pot,0.5,9,14,5
2777,There is no person pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,3.8,NEUTRAL,There is no person pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,0.5,9,13,4
2778,A person is pouring cooking oil into a pot,A person is pouring olive oil into the stove from a pot,3.9,NEUTRAL,A person is pouring cooking oil into a pot,A person is pouring olive oil into the stove from a pot,0.5833333333333334,12,9,-3
2779,A person is pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,4.2,ENTAILMENT,A person is pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,0.5833333333333334,9,12,3
2783,The woman is not walking the dog,The woman is walking the dog,3.8,CONTRADICTION,The woman is not walking the dog,The woman is walking the dog,0.8333333333333334,6,7,1
2784,A woman is walking the dog down the street,The dog is being walked by the woman,4.715,ENTAILMENT,A woman is walking the dog down the street,The dog is being walked by the woman,0.36363636363636365,8,9,1
2787,The woman is walking the dog,A woman is restraining the dog,3.6,NEUTRAL,The woman is walking the dog,A woman is restraining the dog,0.5714285714285714,6,6,0
2788,A woman is walking the dog down the street,The woman is walking the dog,4.4,ENTAILMENT,A woman is walking the dog down the street,The woman is walking the dog,0.625,6,9,3
2789,A guinea pig is devouring a carrot,A guinea pig is eating a carrot,5.0,ENTAILMENT,A guinea pig is devouring a carrot,A guinea pig is eating a carrot,0.7142857142857143,7,7,0
2792,A small guinea pig is gnawing and eating a piece of carrot on the floor,There is no small guinea pig gnawing and eating a piece of carrot on the floor,3.2,CONTRADICTION,A small guinea pig is gnawing and eating a piece of carrot on the floor,There is no small guinea pig gnawing and eating a piece of carrot on the floor,0.875,16,15,-1
2797,A small guinea pig is gnawing and eating a piece of carrot on the floor,A guinea pig is eating a carrot,4.6,ENTAILMENT,A small guinea pig is gnawing and eating a piece of carrot on the floor,A guinea pig is eating a carrot,0.42857142857142855,7,15,8
2799,A man is slicing a carrot with a knife,A man is putting away a carrot,2.8,NEUTRAL,A man is slicing a carrot with a knife,A man is putting away a carrot,0.4444444444444444,7,9,2
2800,The woman is slicing an onion,An onion is being sliced by the woman,5.0,ENTAILMENT,The woman is slicing an onion,An onion is being sliced by the woman,0.5555555555555556,8,6,-2
2802,An onion is being sliced by the woman,A man is slicing a carrot with a knife,3.2,NEUTRAL,An onion is being sliced by the woman,A man is slicing a carrot with a knife,0.07142857142857142,9,8,-1
2803,A man is slicing a carrot with a knife,The woman is not slicing an onion,2.7,NEUTRAL,A man is slicing a carrot with a knife,The woman is not slicing an onion,0.16666666666666666,7,9,2
2807,The plane is landing,A plane is landing,4.9,ENTAILMENT,The plane is landing,A plane is landing,0.6,4,4,0
2809,A cartoon airplane is landing,An animated airplane is landing,4.7,ENTAILMENT,A cartoon airplane is landing,An animated airplane is landing,0.42857142857142855,5,5,0
2811,A cartoon airplane is landing,A plane is landing,4.3,ENTAILMENT,A cartoon airplane is landing,A plane is landing,0.5,4,5,1
2813,An animated airplane is landing,The plane is landing,4.1,ENTAILMENT,An animated airplane is landing,The plane is landing,0.2857142857142857,4,5,1
